State,Year,Description,Value
Maine,2011,TotalExpense,864533.9009
Maine,2012,TotalExpense,788195.0854
Maine,2013,TotalExpense,873125.3522
Maine,1999,Compensation,257494.2517
Maine,2000,Compensation,269543.8357
Maine,2001,Compensation,283088.1362
Maine,2002,Compensation,312786.4781
Maine,2003,Compensation,340086.4327
Maine,2004,Compensation,355122.1267
Maine,2005,Compensation,350729.0447
Maine,2006,Compensation,341613.0138
Maine,2007,Compensation,350054.9664
Maine,2008,Compensation,370548.651
Maine,2009,Compensation,416505.8573
Maine,2010,Compensation,438077.242
Maine,2011,Compensation,495028.2947
Maine,2012,Compensation,426612.7943
Maine,2013,Compensation,467397.842
Maine,1999,Education,13054.38312
Maine,2000,Education,12512.23546
Maine,2001,Education,12166.37072
Maine,2002,Education,16555.4898
Maine,2003,Education,16365.51417
Maine,2004,Education,21040.27365
Maine,2005,Education,30307.54738
Maine,2006,Education,31527.60057
Maine,2007,Education,28158.7247
Maine,2008,Education,25675.12362
Maine,2009,Education,31629.63519
Maine,2010,Education,42532.79031
Maine,2011,Education,46906.19051
Maine,2012,Education,38214.74138
Maine,2013,Education,42576.727
Maine,2002,NumofPatients,40097.35133
Maine,2003,NumofPatients,42764.06842
Maine,2004,NumofPatients,45284.17702
Maine,2007,NumofPatients,43725.92396
Maine,2008,NumofPatients,42226.93358
Maine,2009,NumofPatients,40879.63808
Maine,2010,NumofPatients,40617.05334
Maine,2011,NumofPatients,39889.94691
Maine,2012,NumofPatients,39977.11526
Maine,2013,NumofPatients,39358
Maine,1999,MedicalGeneral,109595.7449
Maine,2000,MedicalGeneral,125511.4537
Maine,2001,MedicalGeneral,148869.8107
Maine,2002,MedicalGeneral,190556.7556
Maine,2003,MedicalGeneral,206893.4221
Maine,2004,MedicalGeneral,231478.5745
Maine,2005,MedicalGeneral,204303.1948
Maine,2006,MedicalGeneral,224476.2213
Maine,2007,MedicalGeneral,244356.1562
Maine,2008,MedicalGeneral,258401.1569
Maine,2009,MedicalGeneral,290051.8381
Maine,2010,MedicalGeneral,293551.4193
Maine,2011,MedicalGeneral,309780.0748
Maine,2012,MedicalGeneral,314795.7681
Maine,2013,MedicalGeneral,353684.5444
Maine,1999,OtherExpense,15139.77615
Maine,2000,OtherExpense,13694.64646
Maine,2001,OtherExpense,13106.70408
Maine,2002,OtherExpense,12633.72428
Maine,2003,OtherExpense,12706.3093
Maine,2004,OtherExpense,12972.74725
Maine,2005,OtherExpense,14147.2651
Maine,2006,OtherExpense,11386.47375
Maine,2007,OtherExpense,11146.97317
Maine,2008,OtherExpense,10800.02387
Maine,2009,OtherExpense,15154.50121
Maine,2010,OtherExpense,20461.70212
Maine,2011,OtherExpense,12819.34089
Maine,2012,OtherExpense,8571.781571
Maine,2013,OtherExpense,9466.23879
Maine,1999,AmtperVet,2.668927362
Maine,2000,AmtperVet,2.7250286
Maine,2001,AmtperVet,2.968779684
Maine,2002,AmtperVet,3.594854763
Maine,2003,AmtperVet,3.960751363
Maine,2004,AmtperVet,4.318034607
Maine,2005,AmtperVet,4.239185493
Maine,2006,AmtperVet,4.379343161
Maine,2007,AmtperVet,4.400608214
Maine,2008,AmtperVet,4.675689272
Maine,2009,AmtperVet,5.359881752
Maine,2010,AmtperVet,5.735257448
Maine,2011,AmtperVet,6.33823352
Maine,2012,AmtperVet,6.053911323
Maine,2013,AmtperVet,6.837614281
Maryland,1999,NumOfVeterans,505344
Maryland,2000,NumOfVeterans,524230
Maryland,2001,NumOfVeterans,492787.44
Maryland,2002,NumOfVeterans,495177.3303
Maryland,2003,NumOfVeterans,484323
Maryland,2004,NumOfVeterans,486298.2364
Maryland,2005,NumOfVeterans,478542.9451
Maryland,2006,NumOfVeterans,470722.029
Maryland,2007,NumOfVeterans,484012.7952
Maryland,2008,NumOfVeterans,480217.9882
Maryland,2009,NumOfVeterans,476201.5221
Maryland,2010,NumOfVeterans,471237.5918
Maryland,2011,NumOfVeterans,465726.8694
Maryland,2012,NumOfVeterans,450400.7603
Maryland,2013,NumOfVeterans,443076.1451
Maryland,1999,TotalExpense,945154.1318
Maryland,2000,TotalExpense,984038.8477
Maryland,2001,TotalExpense,1024615.239
Maryland,2002,TotalExpense,1241355.965
Maryland,2003,TotalExpense,1295500.386
Maryland,2004,TotalExpense,1384248.541
Maryland,2005,TotalExpense,1200582.558
Maryland,2006,TotalExpense,1327994.108
Maryland,2007,TotalExpense,1396125.989
Maryland,2008,TotalExpense,1477880.012
Maryland,2009,TotalExpense,1720013.024
Maryland,2010,TotalExpense,1906226.237
Maryland,2011,TotalExpense,2096112.006
Maryland,2012,TotalExpense,2020703.769
Maryland,2013,TotalExpense,2453556.933
Maryland,1999,Compensation,478273.0974
Maryland,2000,Compensation,482898.9882
Maryland,2001,Compensation,499618.6634
Maryland,2002,Compensation,544711.186
Maryland,2003,Compensation,579956.6206
Maryland,2004,Compensation,597798.1385
Maryland,2005,Compensation,600201.6694
Maryland,2006,Compensation,591673.0138
Maryland,2007,Compensation,613736.7928
Maryland,2008,Compensation,662090.1542
Maryland,2009,Compensation,777507.5427
Maryland,2010,Compensation,806331.9181
Maryland,2011,Compensation,939626.1884
Maryland,2012,Compensation,837952.7203
Maryland,2013,Compensation,1047226.194
Maryland,1999,Education,39842.38262
Maryland,2000,Education,40669.35438
Maryland,2001,Education,37424.9222
Maryland,2002,Education,50302.98972
Maryland,2003,Education,52541.0727
Maryland,2004,Education,67357.7841
Maryland,2005,Education,71580.58375
Maryland,2006,Education,70381.4984
Maryland,2007,Education,69732.38719
Maryland,2008,Education,64377.51163
Maryland,2009,Education,88970.27374
Maryland,2010,Education,219118.6674
Maryland,2011,Education,296329.2791
Maryland,2012,Education,277256.3588
Maryland,2013,Education,333942.667
Maryland,2002,NumofPatients,91271.49076
Maryland,2003,NumofPatients,91210.26192
Maryland,2004,NumofPatients,90396.93519
Maryland,2007,NumofPatients,85213.75654
Maryland,2008,NumofPatients,82592.36255
Maryland,2009,NumofPatients,80229.72524
Maryland,2010,NumofPatients,81228.765
Maryland,2011,NumofPatients,79159.54234
Maryland,2012,NumofPatients,78858.41111
Maryland,2013,NumofPatients,82183
Maryland,1999,MedicalGeneral,351711.4046
Maryland,2000,MedicalGeneral,393743.9363
Maryland,2001,MedicalGeneral,429833.6843
Maryland,2002,MedicalGeneral,588607.8749
Maryland,2003,MedicalGeneral,607351.0172
Maryland,2004,MedicalGeneral,660665.2595
Maryland,2005,MedicalGeneral,479395.5329
Maryland,2006,MedicalGeneral,620309.8546
Maryland,2007,MedicalGeneral,659705.1127
Maryland,2008,MedicalGeneral,706762.1993
Maryland,2009,MedicalGeneral,802349.9121
Maryland,2010,MedicalGeneral,830535.4893
Maryland,2011,MedicalGeneral,806912.2184
Maryland,2012,MedicalGeneral,854558.1398
Maryland,2013,MedicalGeneral,1022354.733
Maryland,1999,OtherExpense,75327.24722
Maryland,2000,OtherExpense,66726.56886
Maryland,2001,OtherExpense,57737.96889
Maryland,2002,OtherExpense,57733.9146
Maryland,2003,OtherExpense,55651.67562
Maryland,2004,OtherExpense,58427.35844
Maryland,2005,OtherExpense,49404.77147
Maryland,2006,OtherExpense,45629.74172
Maryland,2007,OtherExpense,52951.69634
Maryland,2008,OtherExpense,44650.14681
Maryland,2009,OtherExpense,51185.29587
Maryland,2010,OtherExpense,50240.16275
Maryland,2011,OtherExpense,53244.32034
Maryland,2012,OtherExpense,50936.5499
Maryland,2013,OtherExpense,50033.33903
Maryland,1999,AmtperVet,1.870318302
Maryland,2000,AmtperVet,1.877112809
Maryland,2001,AmtperVet,2.079223526
Maryland,2002,AmtperVet,2.506891752
Maryland,2003,AmtperVet,2.674868602
Maryland,2004,AmtperVet,2.846501256
Maryland,2005,AmtperVet,2.508829291
Maryland,2006,AmtperVet,2.821185384
Maryland,2007,AmtperVet,2.884481574
Maryland,2008,AmtperVet,3.077519061
Maryland,2009,AmtperVet,3.611943567
Maryland,2010,AmtperVet,4.045148924
Maryland,2011,AmtperVet,4.50073239
Maryland,2012,AmtperVet,4.486457277
Maryland,2013,AmtperVet,5.537551413
Massachusetts,1999,NumOfVeterans,548546
Massachusetts,2000,NumOfVeterans,558933
Massachusetts,2001,NumOfVeterans,532619.48
Massachusetts,2002,NumOfVeterans,524008.7944
Massachusetts,2003,NumOfVeterans,509868
Massachusetts,2004,NumOfVeterans,490882.2074
Massachusetts,2005,NumOfVeterans,476363.3673
Massachusetts,2006,NumOfVeterans,462082.8693
Massachusetts,2007,NumOfVeterans,440900.6921
Massachusetts,2008,NumOfVeterans,424765.3547
Massachusetts,2009,NumOfVeterans,409183.6928
Massachusetts,2010,NumOfVeterans,393722.3928
Massachusetts,2011,NumOfVeterans,378622.137
Massachusetts,2012,NumOfVeterans,388538.5467
Massachusetts,2013,NumOfVeterans,374808.7917
Massachusetts,1999,TotalExpense,1642467.268
Massachusetts,2000,TotalExpense,1621480.975
Massachusetts,2001,TotalExpense,1498758.093
Massachusetts,2002,TotalExpense,1568152.077
Massachusetts,2003,TotalExpense,1624423.819
Massachusetts,2004,TotalExpense,1683058.242
Massachusetts,2005,TotalExpense,1683784.867
Massachusetts,2006,TotalExpense,1535156.675
Massachusetts,2007,TotalExpense,1595452.456
Massachusetts,2008,TotalExpense,1634201.178
Massachusetts,2009,TotalExpense,1841193.873
Massachusetts,2010,TotalExpense,1945874.655
Massachusetts,2011,TotalExpense,2051092.628
Massachusetts,2012,TotalExpense,2007749.684
Massachusetts,2013,TotalExpense,2371613.044
Massachusetts,1999,Compensation,693623.4632
Massachusetts,2000,Compensation,675705.6369
Massachusetts,2001,Compensation,681411.378
Massachusetts,2002,Compensation,720992.1526
Massachusetts,2003,Compensation,738792.9246
Massachusetts,2004,Compensation,750593.1213
Massachusetts,2005,Compensation,722924.0808
Massachusetts,2006,Compensation,685394.0854
Massachusetts,2007,Compensation,686068.9329
Massachusetts,2008,Compensation,711262.9086
Massachusetts,2009,Compensation,817365.2482
Massachusetts,2010,Compensation,828859.8746
Massachusetts,2011,Compensation,916340.6245
Massachusetts,2012,Compensation,822241.4167
Massachusetts,2013,Compensation,985893.695
Massachusetts,1999,Education,34849.82746
Massachusetts,2000,Education,34251.09276
Massachusetts,2001,Education,30760.78668
Massachusetts,2002,Education,35423.10646
Massachusetts,2003,Education,33977.68298
Massachusetts,2004,Education,45089.47065
Massachusetts,2005,Education,53701.19421
Massachusetts,2006,Education,52833.12288
Massachusetts,2007,Education,50244.21697
Massachusetts,2008,Education,46374.89143
Massachusetts,2009,Education,63818.62873
Massachusetts,2010,Education,122994.0592
Massachusetts,2011,Education,158559.3005
Massachusetts,2012,Education,155870.3219
Massachusetts,2013,Education,192974.791
Massachusetts,2002,NumofPatients,104391.6704
Massachusetts,2003,NumofPatients,103601.2954
Massachusetts,2004,NumofPatients,101080.3999
Massachusetts,2007,NumofPatients,92285.31637
Massachusetts,2008,NumofPatients,89812.18657
Massachusetts,2009,NumofPatients,84455.54417
Massachusetts,2010,NumofPatients,80566.39689
Massachusetts,2011,NumofPatients,83625.24453
Massachusetts,2012,NumofPatients,83508.54104
Massachusetts,2013,NumofPatients,84345
Massachusetts,1999,MedicalGeneral,816273.3423
Massachusetts,2000,MedicalGeneral,833232.6051
Massachusetts,2001,MedicalGeneral,713841.9573
Massachusetts,2002,MedicalGeneral,737386.6966
Massachusetts,2003,MedicalGeneral,770742.6685
Massachusetts,2004,MedicalGeneral,805891.8356
Massachusetts,2005,MedicalGeneral,844328.9014
Massachusetts,2006,MedicalGeneral,735083.2133
Massachusetts,2007,MedicalGeneral,801108.5679
Massachusetts,2008,MedicalGeneral,829264.2637
Massachusetts,2009,MedicalGeneral,906171.0802
Massachusetts,2010,MedicalGeneral,940762.6166
Massachusetts,2011,MedicalGeneral,916393.1755
Massachusetts,2012,MedicalGeneral,961477.1893
Massachusetts,2013,MedicalGeneral,1130958.153
Massachusetts,1999,OtherExpense,97720.63456
Massachusetts,2000,OtherExpense,78291.64066
Massachusetts,2001,OtherExpense,72743.971
Massachusetts,2002,OtherExpense,74350.12103
Massachusetts,2003,OtherExpense,80910.54295
Massachusetts,2004,OtherExpense,81483.81422
Massachusetts,2005,OtherExpense,62830.69052
Massachusetts,2006,OtherExpense,61846.25352
Massachusetts,2007,OtherExpense,58030.7385
Massachusetts,2008,OtherExpense,47299.11384
Massachusetts,2009,OtherExpense,53838.91556
Massachusetts,2010,OtherExpense,53258.10427
Massachusetts,2011,OtherExpense,59799.52763
Massachusetts,2012,OtherExpense,68160.75622
Massachusetts,2013,OtherExpense,61786.40497
Massachusetts,1999,AmtperVet,2.994219751
Massachusetts,2000,AmtperVet,2.901029239
Massachusetts,2001,AmtperVet,2.81393781
Massachusetts,2002,AmtperVet,2.99260641
Massachusetts,2003,AmtperVet,3.185969347
Massachusetts,2004,AmtperVet,3.428639736
Massachusetts,2005,AmtperVet,3.534664885
Massachusetts,2006,AmtperVet,3.322254031
Massachusetts,2007,AmtperVet,3.618620894
Massachusetts,2008,AmtperVet,3.847303363
Massachusetts,2009,AmtperVet,4.499675586
Massachusetts,2010,AmtperVet,4.942250404
Massachusetts,2011,AmtperVet,5.417254903
Massachusetts,2012,AmtperVet,5.167440145
Massachusetts,2013,AmtperVet,6.327527786
Michigan,1999,NumOfVeterans,898006
Michigan,2000,NumOfVeterans,913573
Michigan,2001,NumOfVeterans,891294.64
Michigan,2002,NumOfVeterans,865321.2183
Michigan,2003,NumOfVeterans,845833
Michigan,2004,NumOfVeterans,836949.7198
Michigan,2005,NumOfVeterans,820485.3599
Michigan,2006,NumOfVeterans,804011.3772
Michigan,2007,NumOfVeterans,761308.0707
Michigan,2008,NumOfVeterans,742220.5582
Michigan,2009,NumOfVeterans,723367.7993
Michigan,2010,NumOfVeterans,703970.2897
Michigan,2011,NumOfVeterans,684492.4117
Michigan,2012,NumOfVeterans,680416.6102
Michigan,2013,NumOfVeterans,660772.928
Michigan,1999,TotalExpense,1408072.561
Michigan,2000,TotalExpense,1438653.191
Michigan,2001,TotalExpense,1521864.12
Michigan,2002,TotalExpense,1564029.281
Michigan,2003,TotalExpense,1664640.662
Michigan,2004,TotalExpense,1775960.809
Michigan,2005,TotalExpense,1871240.173
Michigan,2006,TotalExpense,1788297.971
Michigan,2007,TotalExpense,1886994.723
Michigan,2008,TotalExpense,2041949.574
Michigan,2009,TotalExpense,2415801.058
Michigan,2010,TotalExpense,2564012.715
Michigan,2011,TotalExpense,2801955.236
Michigan,2012,TotalExpense,2809243.555
Michigan,2013,TotalExpense,3361960.793
Michigan,1999,Compensation,662645.9851
Michigan,2000,Compensation,651023.3084
Michigan,2001,Compensation,660460.8867
Michigan,2002,Compensation,704286.8008
Michigan,2003,Compensation,743379.5292
Michigan,2004,Compensation,767606.0053
Michigan,2005,Compensation,851597.2038
Michigan,2006,Compensation,856849.802
Michigan,2007,Compensation,896429.432
Michigan,2008,Compensation,993474.9092
Michigan,2009,Compensation,1169284.46
Michigan,2010,Compensation,1213666.565
Michigan,2011,Compensation,1462470.521
Michigan,2012,Compensation,1411892.69
Michigan,2013,Compensation,1675388.378
Michigan,1999,Education,43991.48802
Michigan,2000,Education,44428.06011
Michigan,2001,Education,40847.14472
Michigan,2002,Education,46862.80848
Michigan,2003,Education,56048.84722
Michigan,2004,Education,72583.78123
Michigan,2005,Education,72419.29563
Michigan,2006,Education,73755.81216
Michigan,2007,Education,72534.39053
Michigan,2008,Education,68617.81798
Michigan,2009,Education,84367.89273
Michigan,2010,Education,148308.93
Michigan,2011,Education,171552.0949
Michigan,2012,Education,174413.9158
Michigan,2013,Education,208564.903
Michigan,2002,NumofPatients,129820.1118
Michigan,2003,NumofPatients,137371.1979
Michigan,2004,NumofPatients,141933.5844
Michigan,2007,NumofPatients,140161.5965
Michigan,2008,NumofPatients,137513.2425
Michigan,2009,NumofPatients,137286.9714
Michigan,2010,NumofPatients,142298.0362
Michigan,2011,NumofPatients,142489.2475
Michigan,2012,NumofPatients,144343.7669
Michigan,2013,NumofPatients,146804
Michigan,1999,MedicalGeneral,608876.2403
Michigan,2000,MedicalGeneral,656527.6913
Michigan,2001,MedicalGeneral,715792.0915
Michigan,2002,MedicalGeneral,722332.2767
Michigan,2003,MedicalGeneral,794493.8561
Michigan,2004,MedicalGeneral,862673.8525
Michigan,2005,MedicalGeneral,878044.7702
Michigan,2006,MedicalGeneral,791668.4774
Michigan,2007,MedicalGeneral,850687.0246
Michigan,2008,MedicalGeneral,929951.1111
Michigan,2009,MedicalGeneral,1103790.247
Michigan,2010,MedicalGeneral,1127567.313
Michigan,2011,MedicalGeneral,1113070.342
Michigan,2012,MedicalGeneral,1169033.11
Michigan,2013,MedicalGeneral,1427861.444
Michigan,1999,OtherExpense,92558.84719
Michigan,2000,OtherExpense,86674.13158
Michigan,2001,OtherExpense,104763.9975
Michigan,2002,OtherExpense,90547.39462
Michigan,2003,OtherExpense,70718.4291
Michigan,2004,OtherExpense,73097.1702
Michigan,2005,OtherExpense,69178.90356
Michigan,2006,OtherExpense,66023.87907
Michigan,2007,OtherExpense,67343.8761
Michigan,2008,OtherExpense,49905.73563
Michigan,2009,OtherExpense,58358.45775
Michigan,2010,OtherExpense,74469.90692
Michigan,2011,OtherExpense,54862.27789
Michigan,2012,OtherExpense,53903.83825
Michigan,2013,OtherExpense,50146.06807
Michigan,1999,AmtperVet,1.567999056
Michigan,2000,AmtperVet,1.574754498
Michigan,2001,AmtperVet,1.707475903
Michigan,2002,AmtperVet,1.807455136
Michigan,2003,AmtperVet,1.968048848
Michigan,2004,AmtperVet,2.121944446
Michigan,2005,AmtperVet,2.280650289
Michigan,2006,AmtperVet,2.224219733
Michigan,2007,AmtperVet,2.478621725
Michigan,2008,AmtperVet,2.751135834
Michigan,2009,AmtperVet,3.339658
Michigan,2010,AmtperVet,3.642217225
Michigan,2011,AmtperVet,4.093478887
Michigan,2012,AmtperVet,4.128711018
Michigan,2013,AmtperVet,5.087921509
Minnesota,1999,NumOfVeterans,436849
Minnesota,2000,NumOfVeterans,464968
Minnesota,2001,NumOfVeterans,427154.92
Minnesota,2002,NumOfVeterans,446863.8542
Minnesota,2003,NumOfVeterans,439131
Minnesota,2004,NumOfVeterans,426591.4836
Minnesota,2005,NumOfVeterans,418386.012
Minnesota,2006,NumOfVeterans,410165.9853
Minnesota,2007,NumOfVeterans,408467.9927
Minnesota,2008,NumOfVeterans,399496.2476
Minnesota,2009,NumOfVeterans,390575.9831
Minnesota,2010,NumOfVeterans,381309.2901
Minnesota,2011,NumOfVeterans,371932.8471
Minnesota,2012,NumOfVeterans,369294.5634
Minnesota,2013,NumOfVeterans,360754.3043
Minnesota,1999,TotalExpense,954774.2561
Minnesota,2000,TotalExpense,980691.5167
Minnesota,2001,TotalExpense,1034409.031
Minnesota,2002,TotalExpense,1107962.356
Minnesota,2003,TotalExpense,1210761.033
Minnesota,2004,TotalExpense,1281565.994
Minnesota,2005,TotalExpense,1363058.199
Minnesota,2006,TotalExpense,1341821.059
Minnesota,2007,TotalExpense,1435612.936
Minnesota,2008,TotalExpense,1601431.901
Minnesota,2009,TotalExpense,1822973.208
Minnesota,2010,TotalExpense,1957944.339
Minnesota,2011,TotalExpense,2213557.189
Minnesota,2012,TotalExpense,2007133.801
Minnesota,2013,TotalExpense,2336964.798
Minnesota,1999,Compensation,429845.4327
Minnesota,2000,Compensation,423778.1854
Minnesota,2001,Compensation,444636.8086
Minnesota,2002,Compensation,488412.9463
Minnesota,2003,Compensation,537369.108
Minnesota,2004,Compensation,561760.7814
Minnesota,2005,Compensation,597957.8194
Minnesota,2006,Compensation,605576.3122
Minnesota,2007,Compensation,640716.3727
Minnesota,2008,Compensation,705594.8407
Minnesota,2009,Compensation,791824.4697
Minnesota,2010,Compensation,874945.0371
Minnesota,2011,Compensation,1066212.518
Minnesota,2012,Compensation,876349.2621
Minnesota,2013,Compensation,986609.026
Minnesota,1999,Education,33002.57633
Minnesota,2000,Education,35348.51774
Minnesota,2001,Education,30291.6289
Minnesota,2002,Education,31747.16953
Minnesota,2003,Education,34290.07839
Minnesota,2004,Education,45038.48697
Minnesota,2005,Education,45375.76763
Minnesota,2006,Education,44370.78463
Minnesota,2007,Education,46202.40823
Minnesota,2008,Education,47430.89308
Minnesota,2009,Education,74451.90523
Minnesota,2010,Education,129267.6624
Minnesota,2011,Education,149479.894
Minnesota,2012,Education,135596.7122
Minnesota,2013,Education,133628.675
Minnesota,2002,NumofPatients,97681.36931
Minnesota,2003,NumofPatients,105388.9872
Minnesota,2004,NumofPatients,110726.7189
Minnesota,2007,NumofPatients,108842.9232
Minnesota,2008,NumofPatients,108026.7928
Minnesota,2009,NumofPatients,108515.5538
Minnesota,2010,NumofPatients,113285.2447
Minnesota,2011,NumofPatients,113416.6149
Minnesota,2012,NumofPatients,114053.4922
Minnesota,2013,NumofPatients,113577
Minnesota,1999,MedicalGeneral,435504.7748
Minnesota,2000,MedicalGeneral,466510.1765
Minnesota,2001,MedicalGeneral,503835.4021
Minnesota,2002,MedicalGeneral,536118.2405
Minnesota,2003,MedicalGeneral,585881.6933
Minnesota,2004,MedicalGeneral,625685.6725
Minnesota,2005,MedicalGeneral,668727.9399
Minnesota,2006,MedicalGeneral,642603.9734
Minnesota,2007,MedicalGeneral,699917.7951
Minnesota,2008,MedicalGeneral,781520.9719
Minnesota,2009,MedicalGeneral,910909.2884
Minnesota,2010,MedicalGeneral,911004.248
